,RF Prediction,XGB Prediction,Reg Prediction,Actual
855,634647.5881285476,630035.125,625631.5080193736,777700.0
856,320381.47659346985,323808.375,311442.83359302935,345000.0
857,200391.7519779352,210228.828125,258297.2011015164,208417.0
858,293055.65939202346,279971.03125,264479.8790736371,515000.0
859,436950.3719629534,456282.125,462558.37305291207,384000.0
860,314284.9917130107,321254.1875,310357.01060311304,301000.0
861,1004520.6711642385,948384.3125,1324774.6852611378,780000.0
862,406296.0320633098,409150.28125,434736.9192767437,485000.0
863,614060.5890145086,590328.8125,483257.82378707366,477500.0
864,416283.9038766645,470692.90625,501884.016239001,319000.0
865,610775.3231852092,567071.9375,548911.6859369396,424305.0
866,1431228.916154829,1407815.625,1533424.6422101534,950000.0
867,530200.821501646,570808.125,500009.38694466674,465000.0
868,366016.2706174105,373522.78125,346464.1926242638,483945.0
869,229806.46719165312,256244.890625,295505.6239565728,327500.0
870,507843.6666209628,496016.5625,516266.23050878785,470000.0
871,408087.53893163346,410522.15625,467669.24561487563,357823.0
872,339109.64448905044,365902.96875,410105.2085483747,305000.0
873,974513.3299397547,1046580.9375,1058996.689172822,992000.0
874,225724.31189988795,243827.15625,254120.2342139181,255000.0
875,505863.7968068282,492079.09375,460783.7905849438,447000.0
876,229968.21799783438,241237.578125,254006.12944884735,268500.0
877,354596.31464593246,288115.40625,316288.7715688877,385000.0
878,524725.5130776161,429630.65625,469238.6868671845,460000.0
879,235269.90779567952,240868.609375,254561.34951474462,278500.0
880,1287303.219432703,1180442.0,904971.2968868141,2200000.0
881,681221.9783928115,639450.375,601466.9460282299,699900.0
882,378024.7683630945,384291.125,381990.80936025834,371500.0
883,554969.2255337356,544324.625,505139.6768774573,495000.0
884,381035.85913626954,444461.90625,382754.0373474601,631000.0
885,549129.7253901393,574435.3125,600105.9088323158,675000.0
886,211895.4887127874,183441.453125,172809.82711747102,111300.0
887,550321.8802090773,529866.75,614472.7307925232,545000.0
888,765372.8471365832,742898.25,779907.781648788,775000.0
889,538065.7753157946,505450.5,569019.5230489018,519990.0
890,283461.74805346347,288211.34375,305254.9272503678,269950.0
891,457291.8572731666,384929.34375,367924.98036009044,370037.0
892,451029.3511410298,384364.78125,402727.77378068276,420000.0
893,297163.915275526,320092.0625,351475.8071614716,249950.0
894,433380.1204837962,470182.8125,460892.56375981943,305000.0
895,300311.94067080884,372934.75,425472.86988216755,250000.0
896,515974.50896343915,468395.3125,434875.15248484066,665000.0
897,810833.0283871063,786086.0,646656.09200009,950000.0
898,609945.4221254849,528489.0,473736.9436760527,660000.0
899,603569.0479141376,558308.5,488150.0357248211,570000.0
900,860236.9649670536,889132.75,837680.7035673282,749950.0
901,871498.5025757977,864466.25,822559.9160643533,840000.0
902,788582.0209639916,715291.8125,581581.3509891015,575000.0
903,385295.27449919743,307946.6875,304741.2831755162,314950.0
904,363136.8198562954,382594.375,349592.6658363922,302860.0
905,839091.4769242669,854576.625,1044820.2822395911,785000.0
906,1407028.9750323202,1518896.625,1717804.664909408,1040000.0
907,469181.82348608243,470749.9375,448068.1466130391,631000.0
908,257692.85387559168,257353.078125,289177.9894796384,275500.0
909,245680.00597963558,373781.125,371621.99276764865,610000.0
910,577122.8739487383,474273.78125,457950.80847629975,314000.0
911,754179.7901634807,736181.875,759266.901826484,700000.0
912,252151.07073711127,236335.078125,250784.62514972955,265000.0
913,292754.7902268674,320547.21875,340586.4935064399,335950.0
914,550668.2082382166,497342.84375,457679.24920355965,563500.0
915,628956.6496724292,596661.1875,498200.60149816197,937750.0
916,639826.8920870605,652181.1875,690834.522338524,689000.0
917,216240.2414014894,242321.296875,254620.77715512633,268000.0
918,473653.66051936185,439089.0,447922.79771219543,327000.0
919,674481.4803559865,565685.375,521897.4416459525,808000.0
920,279843.3325939543,284426.84375,297437.1588569937,314500.0
921,1500667.7766520826,1410069.0,1871884.4305100413,1980000.0
922,557782.9542108737,484566.5625,504907.5901591737,650100.0
923,601030.1453085494,668098.8125,750741.000816442,541125.0
924,1253057.5393132903,1175508.0,1123641.831750261,925000.0
925,869071.9555132816,728155.625,648889.3813199304,670000.0
926,543410.1784682018,591688.875,536808.4214686118,625000.0
927,598918.98502767,654149.0,713623.2262777016,562000.0
928,322967.81686405686,302261.875,307972.6794776626,270000.0
929,313040.01067789656,332044.78125,352316.2529210141,509000.0
930,358196.5217728941,327366.09375,353406.6487877514,365000.0
931,1084066.0670985477,865125.1875,754546.2201215611,979000.0
932,245228.8182461479,259985.9375,315046.4495406146,375000.0
933,622534.4611135138,637656.375,585807.470897112,845000.0
934,620973.6682788794,561192.1875,539723.5168664982,533300.0
935,379432.62855522387,404882.875,400801.5615496129,390000.0
936,1971369.4313312653,1791654.75,1364608.2419919572,1680000.0
937,596110.4428309902,467671.75,424868.2466221798,733000.0
938,428165.0721356123,390593.4375,362814.171220544,450000.0
939,408166.50789681386,435776.6875,419600.0825023072,480000.0
940,670080.3739073767,660805.375,735121.423986173,672500.0
941,276673.45638456556,295981.71875,300734.00832074805,337000.0
942,379806.3284619844,390268.375,383434.91184717143,485000.0
943,406080.6532121055,339331.78125,352819.5236522104,503000.0
944,355437.61440969893,409360.25,378117.898179781,385000.0
945,383070.79269387707,394468.625,430024.11890283803,431200.0
946,595852.6709853524,583436.8125,572379.4384571149,650000.0
947,250077.52507675922,271963.1875,285179.55390113336,313000.0
948,516412.77688849275,478994.28125,594713.4702975361,471750.0
949,207830.64465582866,232767.140625,253017.4709021872,220000.0
950,295536.64997529984,297683.875,292140.75003091514,293000.0
951,292373.2077087323,300873.65625,325917.4126395964,200000.0
952,426064.7896251053,468159.5,462886.50188680406,410000.0
953,512763.935481547,569415.75,530763.2749296513,685900.0
954,292259.62495917897,304243.5,342603.5886033192,305000.0
955,505878.14269809745,501436.25,482131.75076752435,396450.0
956,2009710.601053254,2129392.5,2775218.6957376446,1230000.0
957,289947.9735205303,375057.3125,384798.71022262576,295000.0
958,1079984.8453914388,858852.9375,891602.4362988387,840000.0
959,236996.45843347648,233332.765625,265289.69023660326,265000.0
960,369490.0520043594,381336.1875,375296.3753433358,500000.0
961,384911.3384635992,380065.09375,370237.84538501326,662990.0
962,498427.0787080516,379265.25,375635.8907923826,253000.0
963,313868.9127175768,300928.46875,304905.1007880137,332000.0
964,331337.6686833999,333783.34375,358308.29532540595,317000.0
965,501874.0834897735,463174.15625,448165.7914729151,380000.0
966,1124940.3413419025,1223854.875,1418899.6801849117,1530000.0
967,818208.577322085,837057.125,980353.4104867263,865950.0
968,881481.9113356533,889595.0,894324.6014821486,782000.0
969,245680.00597963558,373781.125,371621.99276764865,342000.0
970,535707.1352007032,477002.1875,446162.25607164187,427000.0
971,576923.1822137706,567610.25,607423.7362692904,639000.0
972,364620.14864122675,327223.78125,338751.0489834674,273000.0
973,561422.185284015,536569.4375,488833.40911439504,335750.0
974,401047.51142391784,403174.03125,390179.1531446827,279000.0
975,449197.9155648755,456703.125,454767.33511132107,672600.0
976,377035.8365673898,417124.96875,387515.19695012656,294000.0
977,710837.5493627418,736861.8125,764453.2946446739,802000.0
978,189136.6284877293,172509.484375,253618.73406183973,510000.0
979,468813.43415687716,472660.0,498654.93963328184,520000.0
980,210035.37306243874,205662.46875,230652.90683967003,255000.0
981,506931.8211978425,560506.5,463307.59520834056,702500.0
982,745380.2807479771,870172.625,1075237.9678523443,825000.0
983,182341.7455546592,210204.375,238969.0163390859,215000.0
984,499695.65996748896,430626.21875,378610.84888108587,325000.0
985,348373.7532761989,287759.28125,361102.8779876166,300000.0
986,325475.2215482783,340497.8125,404173.612105376,330000.0
987,425142.70023003814,399674.625,401476.0672637415,424950.0
988,629435.4257616154,637113.5625,556338.8287192036,704000.0
989,586716.3923922844,608670.6875,605977.0987281923,523000.0
990,2003504.8582952793,2068372.375,1834242.3205383632,3000000.0
991,482707.1331971297,483458.28125,509084.87779036013,445000.0
992,900547.1044673761,901136.0,995311.073531495,845000.0
993,272025.8728117409,290738.6875,315867.3208521632,300000.0
994,493322.5272316773,473322.1875,371252.91510893346,350000.0
995,451795.61907014047,445531.75,445567.8765539877,250000.0
996,2094815.396136836,1958103.25,1767865.713219886,2250000.0
997,1414185.6562435275,1455252.625,2230972.684513026,1360000.0
998,349368.72984006867,374556.875,346152.05176500557,340500.0
999,900336.437220791,929547.0,866142.4181433731,1390000.0
1000,411484.0847764163,468381.90625,495064.09120039566,295000.0
1001,1721462.294428925,1824371.625,5129808.027331848,5300000.0
1002,357821.35872602835,360467.625,411917.03786384064,354000.0
1003,2073648.5036652808,1624464.5,2136857.76939916,3200000.0
1004,526311.1987774651,622678.375,492313.18212397315,695000.0
1005,339596.90453118517,462773.6875,460266.8575933059,348500.0
1006,1263447.0550482136,871759.125,788240.2215176015,1350000.0
1007,337802.84263889655,354844.25,367929.7527771428,285750.0
1008,473662.024821111,453063.90625,454589.3956216887,490000.0
1009,723773.1249433366,916540.125,796687.4286782538,967500.0
1010,284221.68753258255,256084.390625,265077.6495975126,199950.0
1011,782811.2874247355,675047.8125,682996.7206697607,850000.0
1012,530946.0752290372,502901.6875,437501.6452126417,450000.0
1013,370305.10155953676,347742.40625,373985.8293602939,269000.0
1014,402084.2084196932,373985.4375,385189.1390770596,418900.0
1015,787571.1806430226,794631.875,813019.6658679545,695000.0
1016,329562.4524868636,353283.90625,371898.0107360199,440000.0
1017,475415.2524510501,480113.84375,432342.99891307834,675000.0
1018,341928.87439563463,444230.09375,432217.60758454306,246950.0
1019,188582.74059960854,182771.9375,197681.9231973649,215150.0
1020,362023.91262675956,359663.40625,383256.7439546894,317000.0
1021,617099.2810612979,557756.625,554559.6055916331,638150.0
1022,289062.12859469204,264154.9375,265870.7384418479,290000.0
1023,942744.6281127838,946393.0,1076850.2687341257,818000.0
1024,677874.4825215152,697455.8125,813983.4106391729,628000.0
1025,395807.88559663825,488336.8125,474871.76140342234,525000.0
1026,339094.7926179983,393174.78125,350048.5645724847,535000.0
1027,460152.2742886749,448723.875,527410.2056782414,430000.0
1028,536688.2077187012,551609.875,613716.6401774642,525000.0
1029,239197.80008643598,232182.9375,235452.07068490886,250000.0
1030,389875.8440414151,308521.0625,274004.359705603,275000.0
1031,460471.1566915388,455732.0,407016.2362143331,450000.0
1032,317141.1441126666,333940.0,350203.0507491698,375000.0
1033,299852.0451231615,264666.3125,270994.12174915493,250000.0
1034,294366.8705746048,289572.625,295236.5927699714,269950.0
1035,439133.35410674516,526141.0625,467084.8742341139,435000.0
1036,581913.334547136,557515.75,509396.31496160064,525000.0
1037,251037.13513157994,252190.15625,254606.51267075125,269950.0
1038,1010207.2395168648,742639.0,609900.304006373,1760000.0
1039,478743.29539623717,455140.4375,479375.77397973713,425000.0
1040,558745.253013531,600762.5,527972.9436193714,729000.0
1041,255995.0369508186,244469.78125,247902.6031569619,176000.0
1042,568021.962059581,467090.09375,443342.216956889,310000.0
1043,300554.3799214499,358426.28125,368653.98273617815,340000.0
1044,836698.4545939349,811477.6875,879819.1455255917,788000.0
1045,641989.8661008046,585818.0625,598091.7489451712,535000.0
1046,483280.48904810037,440900.03125,386768.03300760203,435000.0
1047,481030.2609755454,433966.0,438936.2265751975,475000.0
1048,359987.0623737355,417525.75,417522.72487728397,390000.0
1049,390676.44464312494,413479.625,424593.9724400556,675000.0
1050,433966.16718598205,452107.0,455926.14653695567,437000.0
1051,349806.499023644,399246.8125,355313.0370917553,316000.0
1052,488987.5958536779,376200.75,380117.5749295242,203000.0
1053,2234275.5319891875,2380720.5,2230420.552886129,3650000.0
1054,1208900.051395358,1290252.875,1419369.934833826,1060000.0
1055,320309.5660431403,403317.46875,355801.68990404526,310000.0
1056,298063.57458242,423319.71875,408517.2795779419,450000.0
1057,182893.79537762725,186709.46875,194439.74180477505,241000.0
1058,260989.36378123486,272003.40625,268035.8114201952,230000.0
1059,662400.9347375358,639586.375,681260.0958414115,610000.0
1060,921615.5925697755,855676.75,878965.0706405359,710000.0
1061,647957.2317860095,619673.125,545863.2089921138,505000.0
1062,277643.1460974774,305304.6875,304957.437334103,430000.0
1063,482992.28409030515,433297.71875,405633.1410469876,414000.0
1064,1383576.0881564484,1417802.25,1049868.7592573564,925000.0
1065,2421090.2842987324,2082407.125,3658222.583318202,3280000.0
1066,882825.0597269577,804575.5625,628226.8002155881,957000.0
1067,548030.7986718223,605790.25,596050.2911107318,585000.0
1068,520778.9862797672,563178.625,571614.3185149997,530000.0
1069,218794.05123975704,225113.46875,231433.83171661498,277500.0
1070,462391.64611698384,462921.5625,426621.6129678994,375000.0
1071,358085.8050961705,361639.71875,401323.663811471,390000.0
1072,369466.5422805334,343734.6875,333136.9091880039,345000.0
1073,495478.9843528508,552413.75,588362.0357952482,520000.0
1074,429912.65976166574,402782.40625,430091.4908064168,205000.0
1075,489358.8642650224,656420.5625,576238.2933735214,600000.0
1076,457576.79728570784,440363.0,452875.87838733074,435000.0
1077,491017.42974964925,420888.34375,579172.50292893,565000.0
1078,910868.1418503926,994883.5,548315.7996195935,1000000.0
1079,217116.5296295254,234444.6875,286346.7589226042,295000.0
1080,369544.4787010602,370433.3125,332949.9425956183,395000.0
1081,952600.2662878636,980044.1875,1172299.9805765082,852500.0
1082,586589.4938346093,626827.625,507528.0885621209,872500.0
1083,309867.32539791695,298876.625,330026.03244311595,285000.0
1084,1191893.7778258568,1124237.125,797533.7681895402,1800000.0
1085,303307.3730201653,302882.5625,315499.21885174385,392000.0
1086,457833.6768735514,419625.0625,420126.4370214926,420000.0
1087,277609.8019055548,292311.71875,284123.4402414947,240000.0
1088,422796.8611432829,432843.8125,486932.39831606636,235000.0
1089,2014975.1152185004,2317238.25,1718528.8897252537,1900000.0
1090,452922.31507035607,450089.78125,429966.752531792,424950.0
1091,712901.1681415978,670854.4375,715886.0165353112,640000.0
1092,558003.7728481404,638472.375,619694.4115714342,745000.0
1093,1738494.5086854266,1675595.75,1522738.3327805053,1670000.0
1094,482432.8809028687,418637.34375,437310.89843126776,500000.0
1095,964985.7829202218,1016221.6875,819730.928704125,750000.0
1096,1091845.6045943277,998281.25,1064726.3414948527,1040000.0
1097,654516.0184530109,625929.1875,696311.9020573271,603000.0
1098,559303.639095026,623029.4375,652463.4774294583,600000.0
1099,612863.6967496461,600652.5,640699.3876662753,625000.0
1100,559157.5581223516,535660.375,450798.5200509813,451000.0
1101,227944.73924365998,216227.0625,209802.18948795,216000.0
1102,655782.3239130717,779534.375,701365.6236358125,800000.0
1103,501398.14422464074,507065.0,484873.1498240747,402000.0
1104,651093.0149419353,622227.8125,646371.3777915931,475000.0
1105,707374.7330632646,643508.8125,733526.7104305906,715000.0
1106,269475.2770656466,281581.90625,276608.99670891487,254000.0
1107,382329.1108665891,298916.8125,367996.40384846594,565000.0
1108,732007.872815002,610035.75,723114.1868269127,1050000.0
1109,500523.74756809825,537260.6875,561061.4218101614,451000.0
1110,260679.28571001222,241752.78125,257971.57916616756,213550.0
1111,638730.8493313822,698514.875,695615.1662214769,515000.0
1112,394033.6815199867,415980.0625,442482.71503059426,559000.0
1113,277458.5444438655,284089.0625,296619.62891099125,320000.0
1114,182695.28138361056,229875.703125,297008.5976568157,224000.0
1115,273062.28126547864,285782.78125,286798.7652789686,284000.0
1116,1028988.1559375074,913445.875,804748.2624559938,750000.0
1117,316720.43735933205,354226.5,347091.1076737618,335500.0
1118,340449.6120101936,311447.4375,344211.02652794815,451000.0
1119,1324837.0566510416,1215456.875,964396.4676935412,1340000.0
1120,390379.07235651487,406610.21875,382119.4728409825,550000.0
1121,1021398.4112546929,1015743.0625,993838.5689362626,1650000.0
1122,370305.10155953676,347742.40625,373985.8293602939,255000.0
1123,743255.369584285,594329.9375,529116.0327685594,654000.0
1124,569467.033901941,478138.09375,435458.7041240824,580000.0
1125,592785.9509177149,582743.375,617763.9824326728,542000.0
1126,291146.47061749134,284187.15625,306996.72709176934,339900.0
1127,334490.3513177855,326402.8125,311779.4855344204,325000.0
1128,353285.1549618287,346103.6875,348040.95228475396,550000.0
1129,1142695.0745555358,1263667.875,1549245.8209336246,1150000.0
1130,456585.210004874,417147.625,384988.34092098085,535000.0
1131,233174.21075300683,248542.09375,233571.52083407517,265000.0
1132,225369.15766554073,227090.125,233769.72644960822,144000.0
1133,257692.85387559168,257353.078125,289177.9894796384,235000.0
1134,758471.8356967545,635603.0625,636258.619426874,781000.0
1135,362459.1348233372,309936.03125,328481.6292138146,297000.0
1136,303885.2491942806,298983.25,312007.16991258727,280000.0
1137,1055512.9169493758,1079557.875,939924.2247523138,1050000.0
1138,447539.7378983694,391333.53125,387940.7145609443,399950.0
1139,403687.195073359,348285.03125,506473.0015433406,475300.0
1140,279944.1516687696,305953.21875,312382.6386532323,329500.0
1141,224722.19195398138,265984.875,268199.784695658,259900.0
1142,382886.2126710098,405364.28125,433388.9612185674,445000.0
1143,502656.62713526044,457353.84375,466762.1544371114,475000.0
1144,447896.92452577787,386693.21875,357223.80244685657,502501.0
1145,351344.1728086101,324944.0,332394.6039108528,335000.0
1146,273643.00716119196,277521.90625,270431.79417451617,300000.0
1147,300845.3043188562,320889.1875,345310.3282514681,595000.0
1148,440156.9554924476,494077.125,481937.7099913497,395000.0
1149,313160.44245113723,302754.625,317244.4438173829,270000.0
1150,257976.48368596102,257386.453125,257849.66788353695,245000.0
1151,475555.4287068543,499477.03125,463847.1526093208,445000.0
1152,332755.1804346459,369305.25,404109.24425743875,440000.0
1153,725820.9243064524,752513.8125,707723.6268274033,1270000.0
1154,266657.50730029406,247233.359375,254550.05997755262,257500.0
1155,693937.6954284162,689177.75,711155.2735016536,549950.0
1156,371565.39295979147,436224.09375,463395.83793382393,312500.0
1157,221774.9310561306,263711.4375,283460.3341697526,268500.0
1158,498328.3165602066,543886.1875,518874.20773055987,670000.0
1159,1666799.5424302628,2082276.125,1506286.677667211,2950000.0
1160,437770.14502185595,422032.25,396964.84854490944,243500.0
1161,525852.497271119,457628.71875,424997.98293057637,295000.0
1162,595796.277645467,668486.3125,574819.6796173719,515000.0
1163,602078.6327351809,622447.4375,616364.3622793114,475000.0
1164,296507.62847392756,294101.3125,287670.479418622,241250.0
1165,716269.2096666422,696187.875,552891.2096597526,631500.0
1166,720470.3697888381,637247.875,514551.9723676416,560000.0
1167,462268.60540156026,478702.46875,479465.9574813226,349170.0
1168,362023.91262675956,359663.40625,383256.7439546894,280000.0
1169,441151.0461398645,395551.3125,357543.1891531159,485000.0
1170,359831.9073222174,348045.65625,365588.6873910552,375000.0
1171,420393.6285195405,429058.65625,424125.43288606784,370000.0
1172,276092.00490166363,262315.8125,273465.39861507685,245000.0
1173,137130.56531153573,148319.4375,193623.98400352828,176000.0
1174,584896.0010164741,512339.53125,553304.2486007957,545000.0
1175,227877.75693622525,215047.671875,236220.7001850201,200000.0
1176,1499730.1886242623,1585540.375,1672040.0989178272,1100000.0
1177,690782.2391200706,690015.5625,584143.6836597032,552500.0
1178,171802.0222134619,237043.625,294658.1427692784,219900.0
1179,657397.5519214582,656298.5,699669.4224590493,587000.0
1180,384911.3384635992,380065.09375,370237.84538501326,505000.0
1181,250224.87006582526,240427.515625,247262.12600478934,245000.0
1182,284707.1520539502,262066.515625,274415.9875196494,245000.0
1183,360190.6309938334,420325.96875,388881.0144390401,215000.0
1184,606439.1123661853,544226.0625,493780.26397791447,525000.0
1185,229750.53038130267,258484.546875,302888.46978052816,230000.0
1186,520759.33220606827,463198.4375,421486.2476901941,399000.0
1187,159002.9468529389,161423.25,167302.4288096289,185900.0
1188,687284.9478830484,632148.875,563529.0415356702,700000.0
1189,443414.79637656576,473184.53125,471780.14771695225,570000.0
1190,682032.0270838749,626730.75,711548.2179542808,645000.0
1191,533806.1810592496,555611.8125,498942.2986522807,667500.0
1192,522452.5170580537,423129.625,400101.7225603908,295000.0
1193,433237.2034485594,358833.96875,426469.81256693514,600000.0
1194,485115.9875671302,536037.0,492574.4987665773,620000.0
1195,433841.8870392237,470261.28125,434571.15147110174,509950.0
1196,278293.93180023925,256533.671875,284182.44729650416,246000.0
1197,1037585.9089006538,893431.1875,1017659.0619239846,828950.0
1198,1009128.4856732277,996589.9375,969049.2430688961,795000.0
1199,565457.2842853122,544672.0625,525428.4860338937,535000.0
1200,884310.8651942539,788078.125,833665.6020831577,452100.0
1201,369571.4012292709,443796.5,428146.6334543917,188500.0
1202,459261.1994213292,507472.84375,513728.5844016613,585000.0
1203,450178.76275441813,483398.34375,490483.9982895144,432000.0
1204,328481.9427883832,433899.375,386879.9415181012,395000.0
1205,326427.8572236038,320845.125,331231.8660826437,260000.0
1206,637267.4195417241,698157.25,845117.2976566231,550000.0
1207,646132.7959831611,625330.75,649507.2646063007,521900.0
1208,344742.5026452048,402536.25,380085.97772556887,230000.0
1209,910737.315693147,808862.3125,856811.1569922613,798000.0
1210,526356.7297367095,339366.71875,363664.5656456311,335000.0
1211,264662.46585336264,298985.25,300187.2251490076,269950.0
1212,415734.35392217373,427767.1875,425708.64797235234,670000.0
1213,336004.821187234,351508.4375,397440.2719075594,325000.0
1214,1004177.0978578606,984439.375,1232814.2740534393,889000.0
1215,255441.46436615777,234212.953125,248189.91929747563,212000.0
1216,1108621.104291326,1010326.125,1048096.472485457,950000.0
1217,267141.5290797991,249258.234375,269883.3969188987,270000.0
1218,521430.2400378077,466658.1875,417247.9821366268,400000.0
1219,362339.6081937112,381029.0,364698.15808891994,405000.0
1220,548496.682909709,459248.09375,460649.0824814506,414950.0
1221,846755.2022107174,837633.6875,1081547.158196555,810000.0
1222,337690.3922777236,349769.59375,365231.1689223788,650000.0
1223,472097.168065161,381976.40625,338074.02255064895,150000.0
1224,495473.9832818524,420709.34375,435199.5171503366,514950.0
1225,526796.2923372794,563338.125,576056.7792422966,471000.0
1226,440179.5870530488,585544.375,610796.1874449854,624900.0
1227,717162.0845396707,769237.4375,667773.3650866713,1320000.0
1228,336244.69786973833,345019.46875,354807.40873202594,377000.0
1229,456948.8680236621,483897.40625,439420.57054294855,526000.0
1230,588536.9008014761,540569.4375,528600.3231609259,695000.0
1231,340054.986331785,371213.4375,363035.28494635085,578888.0
1232,1084915.643651397,795929.5625,736637.1158767518,667500.0
1233,633415.8723453876,667265.3125,673105.866247201,639000.0
1234,1065655.454991119,1173383.375,1302554.4031808728,960000.0
1235,338733.7147780902,347315.1875,384254.0367832457,342000.0
1236,522959.43462441233,536190.375,520900.74256076396,432500.0
1237,1112066.3662261697,1029127.6875,1050380.1051574738,925000.0
1238,344051.78661183646,363357.1875,374431.3950095692,657100.0
1239,747459.2825065791,817938.9375,883955.6498018819,790000.0
1240,217554.61475236388,206989.46875,218998.87069353426,219000.0
1241,815127.6163584288,883642.4375,1043079.9906207605,915000.0
1242,461101.4102463522,481040.5625,503923.2820820005,359782.0
1243,585746.9307223376,586103.625,594062.4612022691,500000.0
1244,504885.72364438965,458327.53125,462299.8776036361,430000.0
1245,579593.8958154687,575947.0625,569561.3186085006,310000.0
1246,332520.01463938336,308038.03125,294183.1531635394,291500.0
1247,495918.21338840463,526925.875,479444.9506882356,440000.0
1248,596178.3575200501,544983.3125,537435.1577091885,639888.0
1249,657991.7601397745,622136.4375,651479.989124183,495000.0
1250,861707.7922236716,897858.25,711313.1915410757,952500.0
1251,337361.5493094853,332855.15625,323447.54987568804,315000.0
1252,208277.9270637125,219496.03125,240857.38429057362,220000.0
1253,378002.0321829551,361069.71875,328792.21925919293,350000.0
1254,721927.8006367793,522975.90625,486543.47975274606,365000.0
1255,523616.2186054755,484443.65625,451805.1078358553,335000.0
1256,484680.1598319297,445956.0,418772.68828863767,245000.0
1257,264621.9758299065,248565.09375,273897.27458960225,255000.0
1258,734818.6713790732,813822.875,1089772.1735036534,720000.0
1259,654302.9737172043,571771.9375,573928.0908794331,556000.0
1260,412835.7971491141,412506.0,446673.79887367407,313500.0
1261,437526.9866805555,460694.375,487475.78985828516,620000.0
1262,442856.40120877366,406844.125,414056.0912994506,420000.0
1263,523825.2304663059,525866.625,482749.337880409,443000.0
1264,234701.73402594033,217851.671875,256461.0792067675,225000.0
1265,423995.93788253894,427373.6875,426728.41489962774,449000.0
1266,295682.0662501919,448137.125,438843.35232734226,279800.0
1267,908168.4042611166,873506.75,1077340.500922749,1090000.0
1268,561138.1508074971,513985.84375,475166.8505920941,700000.0
1269,722152.8299089583,717100.4375,658504.2381385042,678500.0
1270,518930.2078571702,529023.0,538185.1280139298,353000.0
1271,318320.8926511207,287710.4375,295772.95594058593,135000.0
1272,332131.1545724761,321934.125,342603.0292450114,301500.0
1273,500319.70294293907,451094.90625,403081.17114314984,405000.0
1274,354443.8800645936,389424.40625,379349.96046207845,150000.0
1275,243993.0107480982,274571.0625,268256.83288759895,321000.0
1276,582811.7727958554,583545.875,590204.7911091403,515000.0
1277,488819.4955363585,625967.375,527263.2478693052,480000.0
1278,419217.9296899958,517374.25,449552.2779211203,800000.0
1279,340229.29010385537,339193.625,353075.78806606407,409950.0
1280,438645.0618125307,432452.25,421652.37101123197,594000.0
1281,720949.8122108169,686336.375,736976.7626762241,785000.0
1282,318658.9494178742,330389.90625,336228.08623325115,335000.0
1283,271906.84845985536,281463.25,285270.8857774881,289500.0
1284,805553.8510860865,785751.6875,767067.5330637768,739000.0
1285,542287.8348455057,650621.9375,575702.7268579295,675000.0
1286,298732.28476597596,293546.78125,396928.60358925397,367000.0
1287,554597.7856157008,391530.28125,388816.10539515,340000.0
1288,465222.5601444235,468764.40625,488304.74573650595,475000.0
1289,531043.8556709265,553277.375,509573.9359972081,675000.0
1290,349814.55456757685,354904.8125,361851.03978803253,285000.0
1291,377982.978363702,403380.5625,383710.13350521924,376000.0
1292,197254.4505674076,199596.265625,204994.55813475407,202950.0
1293,1636659.6307961375,1532822.625,1379383.001323633,1360000.0
1294,1582368.0613012507,1782273.25,1305706.5233091316,2250000.0
1295,270977.2217957412,312304.3125,314374.1501801132,230000.0
1296,422061.30152724124,383861.09375,387646.9350084196,608000.0
1297,451443.80148947984,477508.3125,462350.598511251,333000.0
1298,483788.76934544294,616541.875,529191.967814975,408000.0
1299,336976.01247824426,317151.03125,338071.0540472532,535000.0
1300,453680.7415060296,456360.90625,456182.70349735004,590000.0
1301,590841.6279315173,542320.9375,515851.23645669856,431650.0
1302,375929.0184242456,413965.71875,391517.12856463215,395000.0
1303,331113.53141651873,465787.625,433467.4584237049,330000.0
1304,274599.3893090595,275402.9375,277089.14918938145,275000.0
1305,345234.4245842648,360327.75,354955.46106592665,286000.0
1306,578952.2695445257,623880.25,644468.9923218825,655000.0
1307,525769.7262117863,465717.4375,405687.29065146745,540000.0
1308,409990.24906521925,438751.1875,454029.36182895233,425000.0
1309,711596.0463292125,739441.8125,702463.0294886498,532500.0
1310,555867.8990671678,599280.4375,595339.7484955384,561000.0
1311,464914.71585770755,478918.90625,421892.2956206122,721000.0
1312,548974.1118439591,502945.34375,455998.17894396227,610000.0
1313,380162.48918167996,401287.125,409488.6856557906,605000.0
1314,1911254.8298295408,1644790.75,1524115.892551395,1600000.0
1315,301398.65961548535,326256.875,348618.16009773256,238000.0
1316,523531.502751112,461614.875,489034.5911465306,485000.0
1317,1827320.3721551672,1732059.0,1353551.4704398715,2000000.0
1318,520283.31364579895,536753.625,475618.2742118605,416000.0
1319,1774786.5314195235,1720323.125,1316860.7239253728,1250000.0
1320,334486.85698754544,346663.28125,326386.0928327693,350000.0
1321,252603.1473747486,377174.65625,376776.28078235954,320000.0
1322,153516.77055826187,175606.875,245414.5442203328,90000.0
1323,576491.4174583451,536789.0,492867.835522907,415000.0
1324,429912.65976166574,402782.40625,430091.4908064168,344000.0
1325,431971.0406976052,435224.3125,458973.9196544161,390000.0
1326,311797.520947863,328584.71875,339507.28827775014,465000.0
1327,244979.62357277726,256787.984375,269995.52206567023,277000.0
1328,679873.1781787026,1056187.5,656350.1355918051,1350000.0
