,RF Prediction,XGB Prediction,Reg Prediction,Actual
1440,609869.1352549003,619955.6875,640679.2559724203,745641
1441,913541.0198497957,888969.125,692104.87467329,952000
1442,1620393.1642588614,1762853.5,1644025.1955721166,1400000
1443,457728.8361355437,458562.75,471811.4771286636,439000
1444,572671.8959336285,468069.3125,580997.0664600619,760000
1445,420314.2859879824,426025.125,472486.6374760974,429900
1446,421997.2705624858,418682.875,436316.77209120616,345000
1447,452407.50978633045,497978.34375,433843.97926115827,399000
1448,470795.8308402539,542411.5,446110.03779453994,655000
1449,476579.35135616234,519383.84375,473322.38189356105,430000
1450,435318.2023781021,511488.59375,574521.5565580666,428000
1451,599656.1068894423,521989.3125,477410.644459949,935000
1452,604784.2294795787,608489.0625,637739.0954407617,529219
1453,449676.2479665775,476105.0625,426433.4357644498,680000
1454,1025927.1499181587,844234.75,699502.630852957,630000
1455,294045.5213228236,296780.78125,312008.40156131226,322500
1456,414226.6747945972,416622.84375,459532.8440901972,385000
1457,624957.2186982989,709472.25,555325.905331589,650000
1458,348532.9751017095,341038.5625,366097.77240619296,345000
1459,419645.6354688173,439383.0625,461112.33550934424,378000
1460,684809.8979783765,640360.3125,621477.4652593976,730000
1461,395757.3236743514,414567.03125,421601.822050598,370000
1462,477569.9006987672,407843.65625,411360.2722064802,270000
1463,1643730.1674531514,1612174.75,1732561.6635428397,935000
1464,284877.99623641203,298839.875,360682.42205934954,238000
1465,1193504.3126057666,1348445.25,1596259.4164704187,1040000
1466,352955.2119836243,348527.59375,340215.60877749993,355000
1467,276049.47924060834,235242.453125,249195.78704098717,275000
1468,952652.202359071,954969.75,945289.4627561509,550000
1469,526526.5703200834,484717.71875,441175.0888602745,395000
1470,709884.6814495429,718283.1875,691266.3675699637,754800
1471,262569.86698887753,255236.40625,266924.955431894,290000
1472,251103.31165404723,245258.84375,240393.95133674322,250000
1473,412105.5492690741,414290.75,468921.7515555403,460000
1474,353872.3500424503,414158.8125,387816.13843740633,294000
1475,272629.4524941815,276982.53125,287925.11433878064,248000
1476,646824.9164570721,704411.8125,553254.9320722776,685000
1477,405146.6917473394,442929.28125,522748.9344643553,381000
1478,915599.4226856651,904587.875,764145.3090614257,875000
1479,319609.5353917265,387410.8125,347190.73717783974,565000
1480,179227.3601099107,266438.5625,309567.01142935373,185000
1481,236222.37549658076,264898.375,207724.4084427117,230000
1482,466861.1519721681,435977.875,437275.4925767132,667000
1483,408235.18828582973,362152.9375,338946.8449373585,361280
1484,500978.9776016705,446030.0,399629.3570021803,575000
1485,436631.42689239164,432696.46875,395221.0316019779,439000
1486,479216.4695743699,451966.46875,481600.41276050487,455000
1487,715793.6648632723,841744.125,727837.1017105263,449900
1488,449443.44331642566,446010.4375,468920.36999047553,425000
1489,553442.850374411,375410.84375,373539.94338996883,520000
1490,275451.20249880356,251841.1875,283317.7635341229,198000
1491,281373.7804634159,294180.6875,304522.3232534889,332000
1492,473463.43513741705,466724.0625,464679.9597793494,475000
1493,97851.13446276673,121272.609375,181882.78241130398,169950
1494,336106.58337657276,300231.875,327584.30494125874,324000
1495,309280.41797684075,314881.96875,342466.34865782334,340000
1496,427704.59764578444,487402.53125,440903.6913971817,540000
1497,498011.3243189515,556260.25,575481.830024484,551000
1498,315759.00705639325,329937.4375,343164.94205719343,327500
1499,311421.01173959626,323751.25,305939.1191324872,335000
1500,249942.04696825254,256592.140625,290084.70190355007,250000
1501,417321.3802422978,403609.90625,398051.027870511,262000
1502,294710.3611445606,297500.5625,292282.9720561805,185000
1503,483398.55812709616,509491.09375,476700.334471439,667000
1504,766255.9751142657,772050.8125,844335.1601631411,910000
1505,778621.196424225,739209.875,531661.1159075197,870000
1506,212605.4250629958,214317.375,234451.29388144807,285000
1507,326104.57730226795,316496.875,306670.93773035717,320000
1508,717712.5982854188,751041.1875,687616.5039261467,750000
1509,274458.2556046537,342060.6875,360886.63537978934,430000
1510,341465.983473973,336799.9375,315811.13920050825,355000
1511,460495.1787568852,460268.84375,402896.8844625937,545000
1512,454987.3172880605,548569.25,492786.75229910354,269950
1513,229696.90333394587,224691.375,247770.28978886263,225000
1514,1822007.887618312,1338866.75,1852829.4288149576,1350000
1515,478363.70681814675,480293.8125,433433.48283889703,825000
1516,838868.0551803417,777508.1875,635597.170837852,1200000
1517,325252.1222649216,326120.9375,348106.29469781986,325000
1518,324531.1399375792,418991.625,396882.3373397365,243500
1519,274833.34225655603,270227.125,296661.13963868085,170000
1520,249942.04696825254,256592.140625,290084.70190355007,407000
1521,730526.0493058026,737412.25,808583.4664369574,850000
1522,287254.51639612654,304985.15625,289110.54407088045,279000
1523,900244.9753884886,794450.0,1077733.798830054,750000
1524,427551.82931108295,405923.28125,385847.34755473107,481000
1525,420192.34943188983,458588.5625,474261.9473854849,398500
1526,466595.87876195315,403224.78125,409583.18330641446,195000
1527,242403.35086414474,261679.921875,284677.2668447008,365000
1528,296860.16424419894,304672.65625,329863.27047880966,289950
1529,427860.6785149365,487402.53125,441728.1276621009,530000
1530,395225.3484138879,394978.34375,417224.6003450623,324000
1531,352073.1150463524,422225.875,344426.8598212438,542000
1532,350487.673575039,388258.15625,384476.0922377433,332500
1533,592995.3863488293,486331.84375,438571.88297667215,450000
1534,466620.9856897893,454649.34375,494658.5569711493,518000
1535,434916.0761896603,451282.9375,452085.92214264313,750000
1536,390652.9454688091,487966.21875,469323.65983046434,428000
1537,356534.1449677611,376786.75,383949.41713630233,381000
1538,560952.8751969193,589481.5625,641788.2949946823,565000
1539,188309.64764684648,219994.171875,252004.6839973569,202000
1540,267288.2024322431,240732.890625,256655.23889125758,273500
1541,333733.2166139131,361471.4375,368896.5090956621,379900
1542,559617.3613644353,555549.3125,488265.9076807651,390000
1543,309982.39492920507,288627.21875,311605.1556648781,260000
1544,520789.053929679,435876.875,422705.2530279907,516250
1545,301594.45528780285,381595.1875,419181.1064094703,229950
1546,258433.18990010433,273620.125,298697.16663925577,255000
1547,227532.6357735536,227490.6875,244870.5636158853,257000
1548,515056.2281088365,595059.8125,517910.59406319144,529000
1549,398770.34962809883,517357.96875,595709.6593084676,611900
1550,340673.18892143964,426272.625,407059.36228724185,340000
1551,277221.5317629458,326350.21875,341577.2681703397,290000
1552,722814.1032028068,724846.5625,740920.1584281338,798500
1553,251913.15749993298,250194.4375,280010.77947914536,260000
1554,630273.6729940416,576772.125,582403.6137985712,515100
1555,333369.8780327655,334609.78125,319195.57766643644,345000
1556,314716.9051048039,339346.65625,348327.53261830745,349950
1557,275095.9941202544,378955.78125,392607.6910163678,330000
1558,412296.3147093762,461379.84375,458800.39405949786,535000
1559,541195.1150079535,460140.6875,485607.02880710637,675000
1560,408263.4804681482,302500.65625,291035.9992409991,349000
1561,981608.0823658849,803922.8125,913568.4088904057,800000
1562,433121.0070772128,457342.5,464062.8926285592,410000
1563,354780.49005532777,365984.96875,382071.44914427795,380000
1564,504014.47401389823,607034.25,543106.5515663124,735000
1565,366590.29817571584,371707.28125,367168.36093265476,390000
1566,795900.0975805273,812675.8125,1022493.8801648029,689000
1567,497836.33152682526,523773.03125,494882.3605447456,625700
1568,1627363.4830554533,1222459.75,1817509.3857791512,1240000
1569,408077.1472424583,452757.21875,424635.72114320257,571000
1570,731237.4649103287,785126.25,798352.6923246225,730000
1571,773833.9170701692,705451.8125,748372.4024952049,717000
1572,246103.3986160098,271678.03125,275391.236965004,315000
1573,314233.8198797607,301803.3125,333660.9652667242,260000
1574,513372.9476826858,489182.34375,473516.3816640813,336750
1575,1200795.7982428225,1170727.5,1023529.1256772456,1290000
1576,446909.23313240556,458414.09375,465687.87548980536,449950
1577,609638.2835247731,584498.3125,611600.5061296365,550000
1578,272706.0163654626,267337.28125,270946.62120883615,275000
1579,1454607.9923483145,1571012.625,2140985.199652847,1460000
1580,582490.989364614,600405.0625,623467.6150508239,739000
1581,671803.8762180363,650955.8125,562581.383409727,551000
1582,232229.8002215497,231649.25,238109.11424548854,225000
1583,664677.3790016718,708161.5625,760298.9568736629,625000
1584,564314.6429582118,630804.6875,628182.0330294084,791000
1585,419922.581947441,344499.96875,391186.24564032315,345000
1586,381388.9532327386,365666.78125,396028.2101353722,330000
1587,838100.9571991061,696393.75,571637.4949573826,1180000
1588,2077420.2673936586,1833768.25,1685772.5321086433,2900000
1589,716206.5151642504,678715.625,827629.6829108164,1500000
1590,438763.4374251268,502376.3125,526577.3473981321,380000
1591,371412.81793441315,417302.40625,443116.00836607354,524000
1592,357929.45662023575,349801.28125,347921.23743247445,196000
1593,463282.29268669407,562914.9375,446057.2028171555,480000
1594,275928.43422506645,277411.5625,277165.7557782079,425000
1595,403970.2182126118,423693.71875,442784.54812562215,277000
1596,1132996.5779917638,1027097.0625,1046255.6448777699,1200000
1597,424982.53455031576,417280.125,395510.0584644924,582000
1598,446219.0333855164,446209.96875,478912.73753295455,476000
1599,360132.5304888925,344022.625,332588.5016510277,345000
1600,541511.7732936237,556711.875,576557.911036577,744000
1601,545443.8927395435,608742.125,580854.6510917017,850000
1602,501090.56454578205,523683.625,476125.5573185014,425000
1603,898683.5453828276,858558.9375,831755.5840624634,700000
1604,727173.5866557405,654172.0625,686186.0676251624,650000
1605,279420.27545102587,286338.21875,277386.4437137606,469000
1606,669551.8193094124,649219.3125,561699.4943052921,659950
1607,1079134.318730526,981698.9375,816752.2458559618,1050000
1608,222838.2556960732,266594.375,297215.85987959127,271310
1609,472549.43936488766,479894.5625,434094.23020126246,555000
1610,232854.46847139386,233226.875,239128.5815887703,252000
1611,553402.1365582271,522355.84375,600124.7640880495,525000
1612,301564.5388008275,319112.15625,319037.6555844518,383150
1613,582983.4523288388,698604.1875,606764.4700003604,685000
1614,355542.08139318466,370247.1875,365663.9208824963,560000
1615,980772.137192353,930609.5625,868979.3439442877,800000
1616,974100.0069433488,896651.75,871373.5736978444,570000
1617,525476.6860724328,484206.71875,468420.67420903174,447000
1618,532106.8544652337,520425.0625,601853.9226173033,570000
1619,662825.7505528968,723988.5,840433.1245955051,729000
1620,526790.393113575,544342.3125,471353.0485693216,827235
1621,414187.939683402,451839.3125,448494.247771091,340000
1622,740545.0878583337,730581.75,728092.347268481,690000
1623,634674.7572516308,631140.5,624318.8218372586,536000
1624,305114.377078059,353136.03125,367691.8424012272,280000
1625,609610.8456169877,674339.375,715321.0619690565,599832
1626,198988.21261407263,204294.875,230236.19663477983,215000
1627,225251.31742731444,244278.21875,254517.16318106352,280400
1628,803698.8224531664,690598.1875,578895.4587714185,554729
1629,657127.1726571093,623998.6875,701161.6670353339,730000
1630,931144.0821013335,920295.875,831161.3333602961,968000
1631,262158.44067354867,235141.734375,279802.4503314811,265000
1632,534822.1297765182,555058.9375,572669.1249367057,585000
1633,476718.4877370458,505807.8125,497727.37512756075,745000
1634,321990.68391842325,331867.8125,404032.66117161355,350000
1635,380987.55853840074,343199.125,371396.89031482645,272000
1636,1118139.764976539,1333642.0,1108207.0207206996,935000
1637,319547.0838093904,315913.34375,319527.82618132175,310000
1638,499321.2600805159,468194.3125,571994.9211882574,549000
1639,574343.0762992281,538606.8125,466539.7621520142,462000
1640,207029.52394463422,221776.484375,235709.14372966718,230000
1641,243657.94947943836,247266.375,261987.14833099686,255000
1642,741512.5107394473,678691.6875,646849.2676730853,720000
1643,390673.57839813986,419168.6875,419616.91294530075,475000
1644,273038.28460052557,314087.46875,337765.20222146675,294000
1645,236739.69271701435,255617.140625,268427.58359070227,299000
1646,446906.369612997,406744.03125,405577.10479856096,405000
1647,508403.9361664302,552867.0,607964.8063578847,540000
1648,406938.77618088457,396890.84375,372828.31893838657,450500
1649,606188.2622395793,619928.5,614764.2522138687,605000
1650,498726.08863550104,493651.84375,470202.7429029723,480000
1651,893136.5422612226,899641.0625,895280.648418256,705000
1652,324711.05689703865,370144.09375,320842.0911329332,255000
1653,244587.83689842751,215334.984375,226914.17372864368,440000
1654,471304.3317660838,521982.84375,468569.44042906055,650500
1655,333851.43601127644,326426.1875,374804.9109280849,300000
1656,739471.432456383,674683.5,716671.0071578177,776000
1657,266696.5673110958,277028.46875,312051.1632591737,280000
1658,372913.2009017626,427800.625,407992.65899415093,258000
1659,275276.71317220165,250872.515625,265202.12394193973,235000
1660,711724.7779352984,560592.0,509823.8807679899,456500
1661,468680.12981252087,426396.625,443475.48729538545,361000
1662,478272.9401991549,486677.9375,462632.19750331057,417250
1663,478301.1291554988,380820.125,362655.5569567483,680000
1664,520061.3587817731,502886.34375,457115.6110960589,562500
1665,493877.7181246124,444582.28125,413440.6827374279,519995
1666,513703.24616119516,550586.5625,577338.4022514983,430000
1667,795222.6876034433,783580.875,891621.8861016551,766950
1668,751012.9954515756,786564.4375,980796.3885546434,740000
1669,577623.9083343073,575046.4375,583708.1468608284,650000
1670,522372.6903463661,531474.5625,501316.63563412946,499950
1671,623052.9145819983,723635.125,834997.8558956658,625000
1672,726349.2774789582,728826.6875,786904.253627853,772500
1673,443292.2281328725,417228.0,368790.20354973007,645000
1674,735630.3670948645,758170.75,804103.7109690655,695000
1675,345362.98664744635,337948.25,359934.5111030732,355000
1676,233863.87354588392,263601.03125,288424.41763206455,249000
1677,445674.66198111407,435159.15625,415750.3977985942,490000
1678,374529.79061895417,424859.03125,426689.8167327637,449000
1679,953668.6070265863,991296.875,965847.9599830514,795000
1680,451128.89711464057,475011.59375,412684.46232677007,387846
1681,216568.0393471588,230918.71875,246977.89462332425,271920
1682,377513.7568541828,362300.4375,349976.41792679793,550000
1683,995006.0568596928,909993.1875,732646.2267740226,1110000
1684,256193.75714785213,224187.953125,235015.64954423823,223000
1685,611148.8575573653,780590.75,650994.8506667053,510000
1686,268935.2337951783,320333.9375,307549.03480541136,247500
1687,483635.63334575435,486303.53125,444069.29813795193,485000
1688,531025.4387282738,493718.21875,591368.8133545701,515000
1689,313118.90074558614,352692.09375,369868.734741071,245000
1690,255763.28779718067,268907.28125,330986.5004810449,270000
1691,294402.99861820997,287680.25,334798.1952005271,330000
1692,220224.3015669885,220137.71875,221830.5182026303,230000
1693,1388189.1877276816,1131812.75,1254012.5788026482,810000
1694,552128.9193069516,526303.625,552013.5733974833,489950
1695,594037.3947880539,555466.125,623125.2717419502,535000
1696,1532638.5958992282,1646278.375,1526359.652094336,1760000
1697,1069471.8733254177,1038878.1875,1225966.8045579963,1020000
1698,272629.4524941815,276982.53125,287925.11433878064,328000
1699,291590.83337286254,352152.34375,417978.36250633525,149900
1700,483035.7810532377,501421.40625,582302.1615985144,368000
1701,280585.43593350647,280249.09375,287875.3363168791,360000
1702,349956.71456177323,327884.15625,345175.5561423744,302495
1703,212587.84348719893,196397.84375,234577.74001246484,195000
1704,278624.37782025995,300194.09375,326183.4718417818,330000
1705,1164318.0605013748,1364577.125,1539059.006666378,1240000
1706,248366.4202347735,245628.921875,260163.69855837096,249500
1707,420058.26049860544,446566.71875,428718.8774593471,500000
1708,619561.0941786047,590098.625,495090.88890628336,937750
1709,717452.7753069706,717393.875,685307.1351788386,1000000
1710,355542.08139318466,370247.1875,365663.9208824963,395000
1711,290520.9355378175,336220.6875,299928.31033708056,295000
1712,812902.7917274305,911944.4375,956676.6495946404,926500
1713,380696.7183007164,447519.15625,439348.3680231074,427000
1714,571569.6366987042,565365.0,558868.0831523545,545000
1715,323157.4851898902,276167.21875,342596.97196730156,295000
1716,495172.4380479691,467714.125,478399.5137555407,500000
1717,500644.3056909841,461900.65625,510636.78541261767,367000
1718,371914.17713851924,390737.625,455515.3767280465,330000
1719,338321.9110245597,341104.59375,384877.1834625189,275000
1720,451499.4287362954,447477.75,460105.9423125069,470000
1721,232833.13710787395,224779.890625,246056.8415795256,204900
1722,1074520.760239605,1104719.5,852053.907958966,1230000
1723,955647.8256335054,990318.0,974786.263617146,1100000
1724,439211.38871438825,498543.34375,425615.5075028626,500007
1725,445717.14671726787,426600.8125,376195.47309005243,369000
1726,1021886.4092989739,974685.625,712807.9049526756,1350000
1727,487627.7756238889,536868.8125,589170.0074453091,492000
1728,328024.50205398345,325861.34375,375106.747402939,315000
1729,647139.0202086938,554083.625,482474.1645629224,325000
1730,411467.93699978635,451564.5,470108.5074429987,430000
1731,315376.8117160436,306695.8125,294169.2690690621,248000
1732,434854.80907754076,412959.84375,396367.94095582835,427500
1733,543123.5330921384,609665.875,621960.3663940352,660000
1734,301628.0093406887,303638.28125,298537.65784464777,390000
1735,451397.76833332103,475572.3125,476418.4522744639,345000
1736,652384.7814757293,609543.1875,591893.0448114292,705000
1737,267071.9766083399,235970.21875,280919.14257240464,235000
1738,570927.2021460764,640607.0625,582135.2025179308,502700
1739,536008.5806244375,488746.34375,432972.0694050019,450000
1740,567867.9882938445,535314.125,554106.4895249667,540000
1741,315826.76544751134,355517.28125,383706.288528251,311600
1742,356094.8916102703,401559.6875,379406.1849917012,462000
1743,1472423.6794605888,1484798.625,915335.3332798674,1320000
1744,791816.1028566422,751277.625,749367.6129613578,810000
1745,301866.4228101074,308988.375,320671.1661251524,335000
1746,278136.86811021226,416283.28125,427149.16941558465,453000
1747,371020.62950254494,397476.0625,349605.8526349349,400000
1748,294770.808747138,265319.09375,298975.5043808853,267000
1749,732678.5232519368,753182.25,934296.129630925,685000
1750,396334.9433721135,405320.21875,398380.72282153217,387990
1751,859231.1383265125,850797.75,811651.641720077,950000
1752,260995.984498491,269344.875,300364.2774792989,218000
1753,324190.49089197186,315613.125,350883.0356387567,465000
1754,603462.163378054,676985.75,631914.6310310615,614000
1755,623097.3600190745,599759.5625,626047.8296822995,556000
1756,344889.8953497585,373051.09375,383991.91207751597,330000
1757,294466.3581783469,313302.78125,342889.57463059004,305000
1758,415386.7936066554,473860.09375,501211.0036191745,395000
1759,1265231.9143361798,1540641.25,1021638.2261615002,2200000
1760,508954.5149529497,591357.125,590108.1245002974,473000
1761,245337.4385641515,250587.25,257278.77145997714,148900
1762,419354.8288705507,464744.90625,437651.07254026405,345000
1763,540317.8618428714,446757.125,389429.2595092956,832600
1764,1052593.457699235,977310.4375,888528.5715085935,767500
1765,455009.1450640913,401691.0625,391398.0905296492,412500
1766,1528206.7791428578,1395074.625,1127929.3806129303,2300000
1767,469280.69007572596,443978.53125,414115.3871561491,494995
1768,370152.59109381406,319784.5,340422.14577889594,310000
1769,634802.4477706753,670312.75,676729.8537226877,705380
1770,726605.0343385172,730581.75,730817.7812304602,675000
1771,434467.09657161275,476914.40625,497628.2042422127,461000
1772,772519.6214709086,813826.0,875268.7403588766,859000
1773,279348.1295310846,293635.25,298352.28242920875,317000
1774,605424.9284959825,618921.3125,680513.9810256285,620000
1775,408235.18828582973,362152.9375,338946.8449373585,532500
1776,215683.6583935994,238798.671875,251701.2928333946,175000
1777,403422.2723483092,465522.5,325589.32001233473,640000
1778,462319.4857021467,454700.96875,452944.0960379326,536000
1779,478972.53400820104,479999.84375,436695.18948134617,950000
1780,434253.07098410075,378469.65625,347279.18194399093,550000
1781,774881.3883944354,799196.375,782455.7108968103,930000
1782,848913.8984077628,852231.0625,1117818.3288645507,840000
1783,290031.6230680509,287349.5625,304226.0922754615,255000
1784,293618.7058933474,292353.8125,291800.9349146304,294900
1785,571085.3967490051,529363.6875,534650.1956749221,549900
1786,360856.07159142575,402063.96875,422256.88252406166,350000
1787,1888920.1921759038,1882583.125,1967825.7719965053,1550000
1788,269664.4246097153,256353.421875,274994.96220521245,264500
1789,488172.2431647555,432260.53125,404580.972861017,499950
1790,252544.06294181227,254803.25,267350.0449893088,255000
1791,1078076.31566382,966262.5625,875532.0951607752,1900000
1792,506829.2955326433,381185.65625,352204.00109428604,626000
1793,474936.4019512335,493556.75,475008.31486885156,450000
1794,528356.5443683293,504367.09375,545699.4372011859,592350
1795,592403.3533717907,587580.0,495764.3472347716,525000
1796,599556.6446592286,530136.625,563253.6187890177,352000
1797,751110.0652153131,621545.1875,463605.46181975835,1010000
1798,434964.8216607923,427524.09375,443124.0212545852,465000
1799,960485.8053077753,999230.875,1218172.418576958,995000
1800,367783.20715654537,361578.6875,361693.4578124703,442000
1801,748313.5784918576,861494.375,736514.6373984636,1700000
1802,235752.07538801315,239852.6875,292016.64489389485,315000
1803,522037.9101679405,505861.84375,524576.257132493,485000
1804,465941.1790882261,497347.59375,527872.0341862607,450000
1805,248855.33718088875,236682.421875,233376.21384279954,190000
1806,1296334.217039752,1285484.875,1683306.9844331793,1250000
1807,445814.6454041756,395738.0625,410720.77893698175,383000
1808,550016.441659687,558461.3125,495826.00488372066,540000
1809,928800.8037635304,1046282.5625,1010902.1306093923,835000
1810,456887.47582612676,462276.125,538833.9514648726,430000
1811,397634.7839012458,390112.46875,374764.9219953414,381000
1812,1111922.6960673635,906619.1875,695292.9298320707,1120000
1813,419490.06715226383,441807.5,450425.96598223643,349000
1814,1723890.7779485614,1949201.125,1911103.3889018025,2000000
1815,312351.9058535324,314815.3125,334327.5142082491,538000
1816,259519.0509316038,261877.890625,270604.06935069716,229999
1817,1297427.426893986,1130120.375,1254716.519522461,1800000
1818,728401.3959104395,709357.25,694413.3789517134,655500
1819,821108.9924343682,764324.8125,809697.6020658439,845000
1820,419803.3481462851,408357.40625,427442.19623502734,403000
1821,487310.7697662234,508925.34375,475332.23845630523,634000
1822,977497.3529390985,888376.75,948902.5300229681,1250000
1823,440788.8972134161,469058.21875,424050.21802715183,645000
1824,436071.29731921165,328761.5,357361.59643676376,517000
1825,368149.01559031446,355036.15625,399519.10402123915,336750
1826,202810.88918880504,178462.96875,194745.49548582296,191000
1827,329230.1025594546,339195.21875,358592.2096897208,294950
1828,231387.63141570563,216269.75,284630.8451907249,229000
1829,345848.9930528271,351475.25,323574.7306944891,305000
1830,442133.61709915317,429980.71875,459241.5200049646,515000
1831,1035038.1548555883,1095651.125,1013466.4859066163,1050000
1832,480580.522810524,479766.0,492258.64512958744,407450
1833,878041.2024721103,760263.9375,873720.0391838148,890776
1834,276039.95996278437,280624.0625,283745.22385364876,289500
1835,748178.4763158755,701070.9375,596660.3714105936,1240000
1836,1263669.648944511,1143310.0,1104472.682071839,1040000
1837,599281.1621206185,517177.90625,459038.85322966374,609000
1838,722763.5628964886,741929.6875,737780.7264617197,910000
1839,569929.8346149282,628977.3125,535828.4178961756,605000
1840,360392.62079241837,337160.5,420293.1187897487,369000
1841,450180.6496766561,450219.4375,413860.86782315327,464500
1842,353782.47154134535,327009.15625,367084.76756225515,330000
1843,233956.6406466057,246909.84375,260535.87387707952,268000
1844,218379.8475808416,231186.671875,224884.67817354592,330000
1845,432765.1591910638,462187.96875,458554.4929057659,437000
1846,712762.7167351723,669242.875,704945.4929150991,733000
1847,249360.1104012804,234610.203125,258767.9467381997,210000
1848,904601.5015638113,752496.625,790251.2259301282,540000
1849,1251876.897235829,1091939.75,1342779.2159023748,1250000
1850,242947.21085607275,259301.03125,263666.89393845346,338950
1851,208263.19985799587,235639.65625,256724.29491356085,239000
1852,229684.68455637168,246708.125,258785.3804370362,257000
1853,563544.4906775773,537772.75,504414.4200372724,446250
1854,390031.67316842824,377553.25,315537.15858627536,153000
1855,1150089.4401263867,1151497.125,1506634.627362091,1380000
1856,458160.28247619176,438027.5,454397.3856625575,292500
1857,591437.6319555474,577576.875,509395.909123151,375000
1858,318844.8922233655,332220.5625,307401.2622021127,300000
1859,241649.55067208066,249600.53125,255638.1513600267,205000
1860,477631.7130668149,508773.9375,470360.5627677698,435000
1861,401321.93034901354,432930.5,444097.8151278632,604000
1862,1298461.329434857,1394915.0,1174612.0919321687,1330000
1863,858032.3414964499,841556.3125,727508.6069813666,1210000
1864,334656.7947039424,358042.96875,368994.8537983761,935000
1865,643062.7317570368,674455.75,754180.2044672491,950968
1866,489086.48510181066,399669.28125,378668.15672253293,185000
1867,342804.19224537286,285138.6875,283971.15056490275,255000
1868,317756.12128237815,293411.3125,296447.0106559888,338000
1869,330974.8876727511,309503.3125,330139.91288633365,260000
1870,358849.7633069332,342091.03125,405708.42992172495,469500
1871,287053.2966145992,301085.46875,322122.6104702594,325000
1872,399579.5243402848,403064.0625,372326.49485356157,385500
1873,652503.2229109864,653668.1875,653325.9859178868,590000
1874,615951.4359581313,579127.8125,607237.8051247525,663000
1875,362578.88784927106,360573.875,390288.1828735932,546800
1876,506912.836991506,560325.875,530225.111545326,676000
1877,306625.4036900749,284082.5625,293769.9123924212,299500
1878,644698.4074549909,667055.375,627390.1274948667,760000
1879,570896.5171459378,624508.3125,525408.7277214673,450000
1880,815273.3978306631,721506.5,635584.7415068106,540000
1881,322284.8687413765,398919.875,289492.6514840367,119900
1882,224382.46109916398,233897.546875,254200.38735510403,197500
1883,309151.42273396865,302177.15625,283078.3051474179,310000
1884,252086.41762598822,274017.5625,277605.6009614754,256703
1885,218764.8649656598,204441.640625,233889.0122758481,221000
1886,275480.56610924716,290512.53125,292908.06883733446,330490
1887,236545.97891279287,249919.234375,261606.4140462689,299950
1888,249653.3118463174,238748.578125,251300.94636188884,256500
1889,186682.73587828653,241481.109375,253139.01038393233,258000
1890,844805.2365324415,634913.0,566950.8247466784,383962
1891,338352.34902526694,468243.4375,461113.7527066621,320000
1892,336424.3446681789,329141.09375,310453.02796350827,321000
1893,214672.01863392215,202981.28125,226766.31891723175,220000
1894,729523.410710409,502799.0625,467713.03946530516,550000
1895,490924.8664347313,522206.40625,473874.06836680626,495000
1896,282303.57064149133,301398.625,322996.41091210296,320000
1897,230651.57463619264,237173.1875,248830.3568207483,230000
1898,575798.898119702,725725.0,698395.7856175607,515000
1899,414336.2077294921,456499.3125,458893.1128779686,427000
1900,968483.0630287174,971223.6875,885223.3646183169,1630000
1901,328157.92330774077,373303.0625,416196.4120262108,420000
1902,949743.8077075769,857347.1875,900669.379045707,900000
1903,549762.3918885833,539891.4375,486214.84535277676,335750
1904,951260.7204048656,1042906.4375,1064637.0641611954,1500000
1905,443500.76159231266,532937.875,571068.3312134863,460000
1906,525883.8044062319,520773.09375,587571.3707440645,504975
1907,400932.62021496525,355510.15625,325648.10219246225,350000
1908,535912.0259097567,544771.8125,488769.2651736549,500000
1909,409519.2635832628,385205.84375,387787.8345126751,425000
1910,272890.7263352197,300133.125,299393.36318668147,337000
1911,353380.7911901092,347565.6875,341625.34063913114,494000
1912,388323.50367061404,429854.4375,442614.42795725184,343000
1913,363183.68676152657,354116.0625,326001.70885610714,340000
1914,572655.6811701254,617604.6875,708872.4545508646,824000
1915,355908.2947937052,393396.8125,376937.59167209646,402723
1916,202221.1839068352,216568.8125,231893.12731388706,299000
1917,302462.1577595211,376522.71875,387961.2576056641,365000
1918,493717.20240775665,505162.8125,507423.1101150445,458000
1919,546142.821359364,518606.78125,492381.7383234482,475000
1920,496612.24128587137,454218.15625,455474.34455771203,501000
1921,751471.1418669028,788277.3125,699271.2656213759,670000
1922,691650.1222190937,916029.8125,738409.0176244678,1200000
1923,672274.9928315693,668253.6875,655576.2788645639,800000
1924,339428.1930332924,354340.71875,375437.95709704066,245000
1925,579274.7967896927,631375.25,630354.9866251708,590000
1926,211395.4334300825,214853.125,222325.88276365973,240000
1927,426042.7371584089,447303.6875,403360.05296077405,515000
1928,275007.3566252017,245623.0625,252652.4924701157,235000
1929,414508.8831707308,386138.625,394433.5202452917,325000
1930,233234.10514981067,256606.34375,274601.90903279244,258950
1931,505455.4463222837,481603.78125,472728.66247817903,640000
1932,445141.00293330447,456528.9375,454386.35679890367,325250
1933,323152.9619088412,329405.8125,310071.6699437293,326000
1934,215215.2385771121,239907.8125,187735.58787273182,238950
1935,342590.6787274366,336720.625,332602.21670941793,328000
1936,235071.0202671068,221224.09375,234264.76503980163,196500
1937,717183.7774545791,615157.0,557376.0004522065,474950
1938,516241.79533291666,433216.71875,456435.29825714795,400000
1939,343557.8001729801,406357.84375,394123.6410693168,390000
1940,250600.5765778814,258895.0625,259409.90605501953,255000
1941,283476.67689045233,266510.96875,305182.8484759178,350000
